Date,ABBIGERE,AGARA,AKSHAYANAGARA,ALLALASANDRA
16-02-2019,209,48,612,35
17-02-2019,239,48,605,34
18-02-2019,269,48,598,33
19-02-2019,301,48,591,32
20-02-2019,334,48,584,31
21-02-2019,363,48,577,30
22-02-2019,388,48,570,29
23-02-2019,412,48,563,28
24-02-2019,430,48,556,27
25-02-2019,447,48,549,26
26-02-2019,459,48,542,25
27-02-2019,467,48,534,24
28-02-2019,474,48,527,23
01-03-2019,477,48,520,22
02-03-2019,478,48,513,21
03-03-2019,475,48,506,20
04-03-2019,472,48,499,19
05-03-2019,469,48,492,18
06-03-2019,466,47,485,18
07-03-2019,462,47,477,18
08-03-2019,458,47,470,18
09-03-2019,453,47,463,17
10-03-2019,448,47,456,17
11-03-2019,443,47,449,17
12-03-2019,439,47,442,17
13-03-2019,433,47,435,16
14-03-2019,429,47,428,16
15-03-2019,424,47,420,15
16-03-2019,420,47,413,15
17-03-2019,415,47,406,15
18-03-2019,411,47,399,14
19-03-2019,406,47,392,14
20-03-2019,406,47,392,14
21-03-2019,396,47,377,13
22-03-2019,391,47,370,13
23-03-2019,386,47,363,13
24-03-2019,380,47,356,12
25-03-2019,374,47,349,12
26-03-2019,386,47,363,13
27-03-2019,362,46,335,11
28-03-2019,356,46,328,11
29-03-2019,350,45,321,11
30-03-2019,344,44,314,10
31-03-2019,344,44,314,10
01-04-2019,333,42,301,10
02-04-2019,328,41,295,9
03-04-2019,324,40,289,9
04-04-2019,321,39,283,9
05-04-2019,317,38,277,8
06-04-2019,313,37,271,8
07-04-2019,308,36,266,8
08-04-2019,303,35,260,7
09-04-2019,298,34,254,7
10-04-2019,293,33,248,7
11-04-2019,288,32,242,6
12-04-2019,283,31,236,6
13-04-2019,278,30,231,6
14-04-2019,273,29,225,6
15-04-2019,268,28,219,5
16-04-2019,263,27,213,5
17-04-2019,258,26,207,5
18-04-2019,254,25,202,5
19-04-2019,250,24,196,5
20-04-2019,245,23,190,4
21-04-2019,241,21,184,4
22-04-2019,237,20,178,4
23-04-2019,232,19,177,4
24-04-2019,227,17,167,4
25-04-2019,222,16,161,3
26-04-2019,217,15,155,3
27-04-2019,212,14,149,3
28-04-2019,207,13,143,3
29-04-2019,202,13,137,3
30-04-2019,197,12,131,3
01-05-2019,193,11,125,2
02-05-2019,189,10,119,2
03-05-2019,185,9,112,2
04-05-2019,181,9,105,2
05-05-2019,177,8,98,2
06-05-2019,173,8,91,2
07-05-2019,169,7,84,1
08-05-2019,166,7,77,1
09-05-2019,162,6,70,1
10-05-2019,158,6,63,1
11-05-2019,153,5,57,1
12-05-2019,148,5,51,1
13-05-2019,143,4,45,1
14-05-2019,138,4,40,1
15-05-2019,133,4,37,1
16-05-2019,128,4,34,1
17-05-2019,123,4,31,1
18-05-2019,118,4,28,1
19-05-2019,114,4,25,1
20-05-2019,109,3,22,1
21-05-2019,104,3,19,1
22-05-2019,100,3,16,1
23-05-2019,95,3,13,1
24-05-2019,90,3,10,1
25-05-2019,85,2,9,1
26-05-2019,82,2,8,1
27-05-2019,79,2,7,1
28-05-2019,74,2,6,1
29-05-2019,69,2,4,1
30-05-2019,64,2,3,1
31-05-2019,59,2,3,1
01-06-2019,56,1,3,1
02-06-2019,53,1,3,1
03-06-2019,50,1,3,1
04-06-2019,48,1,2,1
05-06-2019,46,1,2,1
06-06-2019,44,1,2,1
07-06-2019,42,1,2,1
08-06-2019,40,1,2,1
09-06-2019,38,1,2,1
10-06-2019,36,0,1,1
11-06-2019,34,0,1,1
12-06-2019,32,0,1,1
13-06-2019,30,0,0,1
14-06-2019,28,0,0,1
15-06-2019,27,0,0,1
16-06-2019,26,0,0,1
17-06-2019,25,0,0,1
18-06-2019,24,0,0,1
19-06-2019,23,0,0,1
20-06-2019,22,0,0,1
21-06-2019,21,0,0,1
22-06-2019,20,0,0,1
23-06-2019,20,0,0,1
24-06-2019,19,0,0,1
25-06-2019,19,0,0,1
26-06-2019,19,0,0,0
27-06-2019,18,0,0,0
28-06-2019,18,0,0,0
29-06-2019,18,0,0,0
30-06-2019,18,0,0,0
01-07-2019,18,0,0,0
02-07-2019,17,0,0,0
03-07-2019,17,0,0,0
04-07-2019,17,0,0,0
05-07-2019,17,0,0,0
06-07-2019,17,0,0,0
07-07-2019,17,0,0,0
08-07-2019,17,0,0,0
09-07-2019,17,0,0,0
10-07-2019,16,0,0,0
11-07-2019,16,0,0,0
12-07-2019,16,0,0,0
13-07-2019,16,0,0,0
14-07-2019,16,0,0,0
15-07-2019,16,0,0,0
16-07-2019,16,0,0,0
17-07-2019,16,0,0,0
18-07-2019,16,0,0,0
19-07-2019,16,0,0,0
20-07-2019,16,0,0,0
21-07-2019,16,0,0,0
22-07-2019,16,0,0,0
23-07-2019,16,0,0,0
24-07-2019,16,0,0,0
25-07-2019,16,0,0,0
26-07-2019,16,0,0,0
27-07-2019,16,0,0,0
28-07-2019,16,0,0,0
29-07-2019,16,0,0,0
30-07-2019,16,0,0,0
31-07-2019,16,0,0,0
01-08-2019,16,0,0,0
02-08-2019,16,0,0,0
03-08-2019,16,0,0,0
04-08-2019,16,0,0,0
05-08-2019,16,0,0,0
06-08-2019,16,0,0,0
07-08-2019,16,0,0,0
08-08-2019,16,0,0,0
09-08-2019,16,0,0,0
10-08-2019,16,0,0,0
11-08-2019,16,0,0,0
12-08-2019,16,0,0,0
13-08-2019,16,0,0,0
14-08-2019,16,0,0,0
15-08-2019,16,0,0,0
16-08-2019,16,0,0,0
17-08-2019,16,0,0,0
18-08-2019,16,0,0,0
19-08-2019,16,0,0,0
20-08-2019,16,0,0,0
21-08-2019,16,0,0,0
22-08-2019,16,0,0,0
23-08-2019,16,0,0,0
24-08-2019,16,0,0,0
25-08-2019,16,0,0,0
26-08-2019,16,0,0,0
27-08-2019,16,0,0,0
28-08-2019,16,0,0,0
29-08-2019,16,0,0,0
30-08-2019,16,0,0,0
31-08-2019,16,0,0,0
01-09-2019,16,0,0,0
02-09-2019,16,0,0,0
03-09-2019,16,0,0,0
04-09-2019,16,0,0,0
05-09-2019,16,0,0,0
06-09-2019,16,0,0,0
07-09-2019,16,0,0,0
08-09-2019,16,0,0,0
09-09-2019,16,0,0,0
10-09-2019,15,0,0,0
11-09-2019,15,0,0,0
12-09-2019,15,0,0,0
13-09-2019,15,0,0,0
14-09-2019,15,0,0,0
15-09-2019,15,0,0,0
16-09-2019,15,0,0,0
17-09-2019,15,0,0,0
18-09-2019,15,0,0,0
19-09-2019,15,0,0,0
20-09-2019,208,30,27,8
21-09-2019,278,43,37,8
22-09-2019,307,48,41,8
23-09-2019,322,51,43,10
24-09-2019,327,52,44,10
25-09-2019,366,52,44,10
26-09-2019,433,52,44,10
27-09-2019,478,53,48,12
28-09-2019,491,53,50,12
29-09-2019,503,53,50,12
30-09-2019,553,54,50,12
01-10-2019,597,54,50,12
02-10-2019,649,54,50,12
03-10-2019,695,54,50,12
04-10-2019,742,54,50,12
05-10-2019,783,54,50,12
06-10-2019,824,54,49,12
07-10-2019,860,54,49,11
08-10-2019,896,54,49,11
09-10-2019,938,54,49,11
10-10-2019,967,54,49,11
11-10-2019,1011,57,52,11
12-10-2019,1026,57,55,11
13-10-2019,1041,57,66,11
14-10-2019,1033,57,90,11
15-10-2019,1041,57,116,11
16-10-2019,1111,61,158,15
17-10-2019,1143,65,189,20
18-10-2019,1177,74,249,22
19-10-2019,1194,78,309,22
20-10-2019,1220,82,348,22
21-10-2019,1237,98,399,26
22-10-2019,1273,104,442,28
23-10-2019,1310,107,484,28
24-10-2019,1367,109,524,29
25-10-2019,1406,109,551,29
26-10-2019,1436,111,579,35
27-10-2019,1467,111,607,35
28-10-2019,1487,113,635,35
29-10-2019,1500,115,673,37
30-10-2019,1582,121,708,44
31-10-2019,1648,159,793,50
01-11-2019,1682,194,838,75
02-11-2019,1694,208,863,97
03-11-2019,1694,222,885,121
04-11-2019,1671,233,905,145
05-11-2019,1648,233,932,169
06-11-2019,1617,228,960,193
07-11-2019,1582,222,988,217
08-11-2019,1550,214,1017,249
09-11-2019,1518,205,1045,281
10-11-2019,1489,197,1072,313
11-11-2019,1465,189,1097,334
12-11-2019,1446,180,1125,356
13-11-2019,1416,172,1153,378
14-11-2019,1386,164,1181,400
15-11-2019,1358,155,1210,422
16-11-2019,1320,147,1239,442
17-11-2019,1292,138,1267,460
18-11-2019,1255,130,1291,478
19-11-2019,1225,122,1321,496
20-11-2019,1190,115,1351,523
21-11-2019,1160,112,1380,541
22-11-2019,1127,109,1406,561
23-11-2019,1095,107,1431,579
24-11-2019,1056,105,1455,597
25-11-2019,1011,103,1479,615
26-11-2019,989,101,1504,633
27-11-2019,967,99,1528,651
28-11-2019,945,97,1553,651
29-11-2019,938,95,1578,651
30-11-2019,938,94,1604,649
01-12-2019,989,96,1639,749
02-12-2019,1229,131,1818,913
03-12-2019,1426,201,1868,1052
04-12-2019,1518,228,1887,1103
05-12-2019,1550,238,1907,1128
06-12-2019,1572,243,1936,1142
07-12-2019,1565,243,1965,1154
08-12-2019,1572,236,1995,1166
09-12-2019,1582,228,2024,1178
10-12-2019,1593,219,2054,1190
11-12-2019,1593,210,2087,1205
12-12-2019,1593,201,2120,1220
13-12-2019,1586,192,2153,1235
14-12-2019,1582,183,2186,1256
15-12-2019,1572,174,2219,1277
16-12-2019,1560,165,2252,1298
17-12-2019,1556,156,2285,1320
18-12-2019,1530,147,2302,1359
19-12-2019,1535,139,2318,1397
20-12-2019,1529,131,2335,1435
21-12-2019,1522,123,2351,1473
22-12-2019,1514,115,2369,1510
23-12-2019,1497,108,2382,1548
24-12-2019,1476,101,2395,1586
25-12-2019,1456,94,2397,1631
26-12-2019,1456,88,2395,1660
27-12-2019,1450,81,2393,1689
28-12-2019,1438,75,2391,1718
29-12-2019,1436,72,2395,1712
30-12-2019,1434,70,2416,1706
31-12-2019,1430,69,2436,1700
01-01-2020,1426,68,2456,1694
02-01-2020,1430,69,2477,1694
03-01-2020,1430,69,2496,1694
04-01-2020,1432,69,2516,1689
05-01-2020,1444,69,2536,1685
06-01-2020,1460,70,2556,1681
07-01-2020,1481,71,2578,1677
08-01-2020,1497,72,2599,1672
09-01-2020,1503,72,2619,1668
10-01-2020,1510,72,2639,1664
11-01-2020,1516,72,2659,1660
12-01-2020,1518,72,2678,1656
13-01-2020,1518,72,2698,1651
14-01-2020,1520,72,2718,1647
15-01-2020,1522,72,2737,1643
16-01-2020,1524,72,2756,1638
17-01-2020,1523,72,2775,1633
18-01-2020,1520,72,2794,1628
19-01-2020,1511,72,2813,1623
20-01-2020,1507,72,2833,1618
21-01-2020,1505,72,2852,1613
22-01-2020,1503,72,2872,1609
23-01-2020,1497,72,2890,1605
24-01-2020,1489,72,2910,1600
25-01-2020,1478,72,2928,1595
26-01-2020,1468,72,2944,1591
27-01-2020,1487,72,2944,1587
28-01-2020,1507,72,2938,1582
29-01-2020,1526,72,2930,1573
30-01-2020,1546,72,2922,1563
31-01-2020,1563,72,2914,1553
01-02-2020,1584,72,2906,1547
02-02-2020,1608,72,2896,1542
03-02-2020,1632,72,2888,1537
04-02-2020,1657,72,2878,1532
05-02-2020,1682,72,2870,1528
06-02-2020,1707,72,2860,1524
07-02-2020,1730,72,2850,1519
08-02-2020,1774,72,2839,1515
09-02-2020,1816,72,2827,1511
10-02-2020,1826,72,2817,1511
11-02-2020,1829,72,2805,1531
12-02-2020,1832,72,2795,1551
13-02-2020,1836,72,2784,1571
14-02-2020,1841,72,2772,1591
15-02-2020,1832,72,2760,1617
16-02-2020,1819,72,2749,1643
17-02-2020,1798,72,2738,1669
18-02-2020,1781,72,2726,1695
19-02-2020,1767,72,2715,1721
20-02-2020,1751,72,2703,1747
21-02-2020,1732,72,2692,1773
22-02-2020,1712,72,2680,1799
23-02-2020,1691,72,2669,1825
24-02-2020,1673,72,2657,1851
25-02-2020,1657,72,2644,1877
26-02-2020,1637,72,2631,1903
27-02-2020,1616,72,2619,1922
28-02-2020,1593,72,2607,1943
29-02-2020,1571,72,2595,1964
01-03-2020,1548,72,2583,1984
02-03-2020,1526,72,2570,2006
03-03-2020,1503,72,2557,2025
04-03-2020,1473,72,2552,2043
05-03-2020,1444,72,2554,2054
06-03-2020,1415,72,2558,2056
07-03-2020,1400,72,2562,2049
08-03-2020,1390,72,2569,2042
09-03-2020,1390,72,2577,2036
10-03-2020,1392,72,2584,2028
11-03-2020,1405,72,2591,2021
12-03-2020,1424,72,2599,2014
13-03-2020,1444,72,2607,2007
14-03-2020,1467,72,2613,2000
15-03-2020,1490,72,2620,1993
16-03-2020,1512,72,2628,1987
17-03-2020,1520,72,2638,1981
18-03-2020,1524,72,2648,1990
19-03-2020,1526,72,2660,1998
20-03-2020,1526,72,2660,1998
21-03-2020,1509,72,2690,2013
22-03-2020,1495,72,2705,2020
23-03-2020,1478,72,2719,2026
24-03-2020,1470,72,2734,2032
25-03-2020,1493,72,2736,2029
26-03-2020,1493,72,2736,2032
27-03-2020,1485,72,2751,2039
28-03-2020,1482,72,2761,2046
29-03-2020,1476,72,2770,2054
30-03-2020,1472,72,2780,2062
31-03-2020,1460,72,2788,2070
01-04-2020,1438,72,2796,2078
02-04-2020,1420,72,2807,2089
03-04-2020,1392,72,2815,2100
04-04-2020,1370,72,2821,2097
05-04-2020,1350,72,2828,2091
06-04-2020,1329,72,2835,2085
07-04-2020,1306,72,2843,2078
08-04-2020,1283,72,2851,2072
09-04-2020,1260,72,2860,2065
10-04-2020,1260,72,2868,2067
11-04-2020,1240,72,2876,2061
12-04-2020,1218,72,2884,2055
13-04-2020,1194,72,2892,2049
14-04-2020,1168,72,2900,2043
15-04-2020,1143,72,2908,2037
16-04-2020,1117,72,2916,2031
17-04-2020,1091,72,2924,2024
18-04-2020,1065,72,2932,2017
19-04-2020,1040,72,2940,2010
20-04-2020,1014,72,2948,2003
21-04-2020,989,72,2956,1996
22-04-2020,963,72,2964,1989
23-04-2020,949,72,2964,1983
24-04-2020,935,72,2964,1977
25-04-2020,921,72,2962,1969
26-04-2020,908,72,2960,1963
27-04-2020,910,72,2958,1956
28-04-2020,890,72,2958,1949
29-04-2020,876,72,2958,1943
30-04-2020,862,72,2958,1937
01-05-2020,849,72,2956,1930
02-05-2020,835,72,2956,1924
03-05-2020,822,72,2956,1917
04-05-2020,809,72,2956,1910
05-05-2020,795,72,2956,1903
06-05-2020,782,72,2956,1896
07-05-2020,768,72,2956,1889
08-05-2020,754,72,2954,1882
09-05-2020,741,72,2954,1875
10-05-2020,727,72,2952,1868
11-05-2020,713,72,2952,1861
12-05-2020,699,72,2950,1854
13-05-2020,692,72,2950,1847
14-05-2020,678,72,2948,1840
15-05-2020,664,72,2948,1833
16-05-2020,650,72,2946,1826
17-05-2020,636,72,2946,1819
18-05-2020,609,72,2936,1823
19-05-2020,587,72,2926,1837
20-05-2020,563,72,2916,1851
21-05-2020,540,72,2906,1865
22-05-2020,520,72,2894,1879
23-05-2020,501,72,2882,1893
24-05-2020,483,72,2872,1907
25-05-2020,465,72,2860,1920
26-05-2020,447,72,2850,1932
27-05-2020,430,72,2838,1945
28-05-2020,413,72,2827,1958
29-05-2020,396,72,2817,1971
30-05-2020,396,72,2805,1984
31-05-2020,392,72,2794,1998
01-06-2020,377,72,2782,2011
02-06-2020,367,72,2770,2025
03-06-2020,365,72,2757,2039
04-06-2020,365,72,2745,2052
05-06-2020,371,72,2732,2066
06-06-2020,373,72,2719,2080
07-06-2020,77,92,2261,1635
08-06-2020,380,72,2694,2111
09-06-2020,380,72,2681,2128
10-06-2020,379,72,2667,2144
11-06-2020,375,72,2671,2144
12-06-2020,370,72,2675,2139
13-06-2020,360,72,2678,2134
14-06-2020,354,72,2682,2128
15-06-2020,347,72,2686,2123
16-06-2020,342,72,2690,2117
17-06-2020,338,72,2694,2111
18-06-2020,334,72,2698,2106
19-06-2020,330,72,2702,2101
20-06-2020,325,72,2705,2095
21-06-2020,310,72,2709,2088
22-06-2020,303,72,2713,2082
23-06-2020,297,72,2717,2076
24-06-2020,290,72,2721,2069
25-06-2020,285,72,2724,2062
26-06-2020,281,72,2728,2055
27-06-2020,271,72,2732,2048
28-06-2020,256,72,2738,2040
29-06-2020,244,72,2742,2033
30-06-2020,232,72,2745,2026
01-07-2020,222,72,2745,2019
02-07-2020,212,72,2745,2012
03-07-2020,205,72,2745,2005
04-07-2020,199,72,2745,1998
05-07-2020,190,72,2743,1991
06-07-2020,178,72,2743,1984
07-07-2020,165,72,2741,1977
08-07-2020,159,72,2734,1970
09-07-2020,152,72,2726,1963
10-07-2020,155,72,2718,1972
11-07-2020,148,72,2711,1972
12-07-2020,144,72,2705,1966
13-07-2020,140,72,2697,1960
14-07-2020,133,72,2690,1953
15-07-2020,129,72,2682,1947
16-07-2020,124,72,2675,1941
17-07-2020,120,72,2669,1935
18-07-2020,116,72,2659,1929
19-07-2020,115,72,2648,1924
20-07-2020,114,71,2636,1918
21-07-2020,113,71,2623,1912
22-07-2020,112,71,2611,1906
23-07-2020,110,71,2599,1900
24-07-2020,108,71,2587,1894
25-07-2020,105,71,2575,1888
26-07-2020,99,71,2564,1881
27-07-2020,96,71,2554,1875
28-07-2020,94,71,2544,1869
29-07-2020,91,71,2534,1865
30-07-2020,88,71,2524,1860
31-07-2020,85,71,2516,1855
01-08-2020,85,77,2510,1849
02-08-2020,85,79,2505,1843
03-08-2020,96,87,2508,1837
04-08-2020,109,88,2506,1830
05-08-2020,120,89,2497,1824
06-08-2020,128,90,2489,1817
07-08-2020,130,91,2481,1810
08-08-2020,130,91,2473,1804
09-08-2020,130,96,2493,1797
10-08-2020,128,96,2493,1791
11-08-2020,127,96,2487,1785
12-08-2020,130,96,2487,1779
13-08-2020,130,96,2481,1773
14-08-2020,128,96,2475,1767
15-08-2020,127,96,2467,1761
16-08-2020,125,96,2459,1755
17-08-2020,123,96,2451,1749
18-08-2020,122,96,2443,1743
19-08-2020,120,96,2434,1737
20-08-2020,118,95,2426,1731
21-08-2020,116,95,2417,1726
22-08-2020,115,95,2409,1720
23-08-2020,114,95,2401,1715
24-08-2020,112,95,2392,1710
25-08-2020,110,94,2382,1705
26-08-2020,108,94,2373,1698
27-08-2020,106,94,2365,1692
28-08-2020,104,94,2357,1692
29-08-2020,102,94,2348,1687
30-08-2020,100,94,2338,1681
31-08-2020,98,94,2329,1676
01-09-2020,95,94,2320,1671
02-09-2020,92,93,2311,1665
03-09-2020,89,93,2301,1659
04-09-2020,86,93,2292,1653
05-09-2020,83,92,2281,1647
06-09-2020,80,92,2270,1641
07-09-2020,77,92,2261,1635
08-09-2020,75,92,2251,1630
09-09-2020,73,92,2241,1622
10-09-2020,73,92,2233,1617
11-09-2020,71,92,2224,1611
12-09-2020,69,92,2216,1606
13-09-2020,67,92,2207,1600
14-09-2020,67,92,2198,1608
15-09-2020,65,92,2189,1608
16-09-2020,63,92,2181,1603
17-09-2020,61,92,2173,1607
18-09-2020,59,92,2165,1602
19-09-2020,69,92,2174,1622
20-09-2020,87,96,2178,1631
21-09-2020,109,100,2182,1635
22-09-2020,156,102,2182,1630
23-09-2020,216,102,2178,1625
24-09-2020,277,104,2174,1615
25-09-2020,341,106,2169,1605
26-09-2020,405,108,2165,1600
27-09-2020,462,108,2160,1595
28-09-2020,520,108,2151,1590
29-09-2020,582,108,2143,1585
30-09-2020,647,112,2164,1585
01-10-2020,712,112,2162,1585
02-10-2020,774,112,2153,1585
03-10-2020,837,112,2143,1580
04-10-2020,894,111,2132,1574
05-10-2020,945,111,2122,1569
06-10-2020,989,111,2113,1563
07-10-2020,1033,110,2104,1557
08-10-2020,1087,110,2094,1551
09-10-2020,1135,110,2085,1546
10-10-2020,1177,110,2076,1540
11-10-2020,1211,109,2068,1559
12-10-2020,1246,109,2059,1577
13-10-2020,1277,109,2050,1600
14-10-2020,1295,109,2042,1619
15-10-2020,1295,109,2033,1637
16-10-2020,1295,108,2025,1672
17-10-2020,1297,108,2018,1708
18-10-2020,1299,108,2011,1744
19-10-2020,1297,108,2011,1780
20-10-2020,1295,108,2007,1814
21-10-2020,1295,108,2011,1852
22-10-2020,1299,108,2009,1887
23-10-2020,1310,110,2033,1962
24-10-2020,1327,112,2030,2007
25-10-2020,1477,114,2021,2043
26-10-2020,1518,116,2013,2078
27-10-2020,1529,118,2016,2113
28-10-2020,1523,118,2020,2147
29-10-2020,1529,128,2094,2182
30-10-2020,1540,136,2141,2241
31-10-2020,1550,138,2158,2269
01-11-2020,1540,138,2167,2297
02-11-2020,1530,138,2171,2324
03-11-2020,1530,138,2169,2352
04-11-2020,1530,138,2162,2354
05-11-2020,1508,138,2180,2373
06-11-2020,1487,138,2194,2401
07-11-2020,1477,138,2207,2429
08-11-2020,1467,138,2230,2457
09-11-2020,1454,138,2235,2486
10-11-2020,1440,138,2244,2508
11-11-2020,1424,138,2255,2523
12-11-2020,1400,138,2266,2538
13-11-2020,1381,140,2309,2576
14-11-2020,1363,140,2324,2608
15-11-2020,1358,141,2346,2636
16-11-2020,1416,142,2367,2781
17-11-2020,1446,155,2403,2889
18-11-2020,1518,164,2411,2926
19-11-2020,1582,170,2409,2936
20-11-2020,1628,173,2407,2929
21-11-2020,1675,175,2405,2921
22-11-2020,1719,175,2403,2913
23-11-2020,1751,175,2403,2903
24-11-2020,1786,178,2422,2913
25-11-2020,1841,186,2503,2999
26-11-2020,2006,244,2722,3080
27-11-2020,2214,310,2790,3176
28-11-2020,2742,361,2815,3151
29-11-2020,2814,403,2819,3120
30-11-2020,2848,465,2833,3120
01-12-2020,2902,504,2841,3123
02-12-2020,2873,547,2847,3125
03-12-2020,2867,590,2878,3137

